submitted (unix timestamp),r1m1,r1m1Games,r1m2,r1m2Games,r1m3,r1m3Games,r1m4,r1m4Games,r1m5,r1m5Games,r1m6,r1m6Games,r1m7,r1m7Games,r1m8,r1m8Games,r2m1,r2m2,r2m3,r2m4,r3m1,r3m2,r4m1,SCF goals
1554665285,TBL,6,BOS,5,WSH,6,NYI,7,CGY,4,VGK,6,NSH,7,STL,6,TBL,WSH,VGK,STL,TBL,VGK,VGK,34
1554665286,TBL,5,TOR,7,WSH,5,NYI,6,CGY,5,SJS,6,NSH,6,WPG,6,TBL,WSH,CGY,NSH,TBL,CGY,TBL,35
1554665295,TBL,5,BOS,6,WSH,6,PIT,6,CGY,5,VGK,6,NSH,6,WPG,6,TBL,PIT,CGY,WPG,TBL,WPG,WPG,55
1554665297,TBL,5,BOS,6,WSH,5,PIT,6,CGY,6,VGK,7,NSH,5,STL,7,BOS,WSH,CGY,STL,BOS,CGY,CGY,40
1554665297,TBL,6,BOS,6,WSH,5,NYI,7,CGY,6,SJS,6,NSH,7,STL,6,TBL,NYI,CGY,STL,NYI,STL,STL,37
1554665300,TBL,5,BOS,6,WSH,5,PIT,7,CGY,6,VGK,6,NSH,6,STL,7,TBL,PIT,CGY,STL,PIT,CGY,PIT,26
1554665300,TBL,5,BOS,6,WSH,4,PIT,5,CGY,5,VGK,7,NSH,5,WPG,7,TBL,WSH,VGK,WPG,TBL,WPG,TBL,27
1554665304,TBL,4,TOR,7,WSH,6,PIT,6,CGY,6,VGK,7,NSH,5,STL,6,TBL,WSH,CGY,NSH,TBL,CGY,CGY,24
1554665306,TBL,6,BOS,7,WSH,5,PIT,6,CGY,6,SJS,7,NSH,5,STL,5,BOS,WSH,SJS,STL,BOS,STL,BOS,34
1554665307,TBL,5,BOS,6,WSH,7,PIT,6,CGY,6,VGK,5,NSH,6,STL,5,TBL,WSH,CGY,STL,TBL,STL,TBL,25
1554665308,TBL,4,TOR,6,CAR,7,PIT,5,CGY,6,VGK,5,NSH,6,STL,5,TBL,PIT,CGY,NSH,TBL,CGY,CGY,22
1554665319,TBL,5,BOS,6,CAR,7,NYI,6,CGY,4,VGK,6,NSH,6,WPG,5,TBL,NYI,CGY,NSH,TBL,CGY,TBL,17
1554665320,TBL,5,TOR,7,WSH,5,PIT,4,CGY,6,VGK,5,DAL,7,STL,6,TOR,WSH,VGK,DAL,WSH,DAL,DAL,35
1554665321,TBL,4,BOS,6,WSH,5,PIT,5,CGY,5,VGK,4,NSH,6,WPG,6,TBL,WSH,VGK,NSH,WSH,VGK,WSH,33
1554665325,TBL,4,BOS,5,WSH,6,NYI,7,CGY,6,VGK,6,NSH,7,STL,5,TBL,WSH,VGK,STL,TBL,VGK,VGK,27
1554665325,TBL,5,BOS,6,WSH,5,PIT,4,COL,6,SJS,7,NSH,7,WPG,6,BOS,WSH,SJS,NSH,WSH,NSH,WSH,22
1554665326,TBL,6,BOS,7,WSH,6,NYI,5,COL,6,VGK,7,NSH,5,WPG,6,TBL,NYI,VGK,WPG,TBL,WPG,TBL,22
1554665326,TBL,4,BOS,5,WSH,5,PIT,4,CGY,6,SJS,6,DAL,7,STL,6,TBL,WSH,SJS,STL,TBL,STL,STL,32
1554665327,TBL,5,TOR,6,WSH,5,PIT,7,COL,7,SJS,7,NSH,6,WPG,6,TBL,WSH,SJS,NSH,TBL,SJS,TBL,27
1554665328,CBJ,7,BOS,6,CAR,7,NYI,5,COL,6,VGK,6,NSH,6,STL,7,BOS,NYI,VGK,NSH,BOS,NSH,NSH,32
